"GeneID","genename","AUG_Hairpin","Rmotif","TranslationCat","Ribo_Mock_RPKM_AVG","Ribo_IC_RPKM_AVG","RNA_Mock_RPKM_AVG","RNA_IC_RPKM_AVG","RNAlog2fc","RNA_adjp","Ribolog2fc","Ribo_adjp","TE_Mock","TE_IC","log2_TEfc","Direction"
"AT3G63130","ATRANGAP1",1,"FALSE","Non DTG",1.656473989,1.427233507,4.729903364,2.387356167,-0.485702546,0.728332502,-0.205839822,0.976316817,0.350213072,0.597830155,0.771502733,0.0999769256135868
"AT3G63310","AtLFG2",1,"FALSE","Non DTG",9.093857598,5.634544362,25.22143653,30.86018422,0.344758832,0.576669733,-0.916109779,0.385463602,0.360560652,0.182582979,-0.981689686,-0.315836937391818
"AT4G00360","ATT1",1,"TRUE","Non DTG",41.99649157,30.65740699,91.37558578,63.68302795,-0.433751006,0.000351075,-0.224709954,0.751496955,0.45960298,0.481406239,0.066866686,0.0974681686057137
"AT4G00570","NAD-ME2",1,"FALSE","Non DTG",9.621053077,7.442516911,21.44792844,22.82165939,0.104120961,0.874613527,-0.256517327,0.916509151,0.448577265,0.326116378,-0.459969603,-0.0267088306003912
"AT4G00585",NA,1,"TRUE","Non DTG",5.125641327,3.997228086,49.96146658,30.45708767,-0.629142541,0.137670356,-0.403540317,0.926930596,0.102591891,0.13124131,0.355305199,0.253884380433326
"AT4G00780",NA,1,"TRUE","Non DTG",15.07252716,12.33606881,58.52447645,69.7063627,0.149639737,0.604599192,-0.136754982,0.957926244,0.257542281,0.17697192,-0.541288837,-0.0204639795399197
"AT4G00810","RPP1.2",1,"TRUE","Non DTG",14.58126302,10.58064003,123.725657,132.159704,0.263598184,0.703644183,0.093375609,0.987703677,0.117851571,0.080059502,-0.557826448,0.0246136409622941
"AT4G00860","AT0ZI1",1,"TRUE","Non DTG",8.492928637,7.561008369,44.97181816,15.08953797,-0.535319784,0.119677404,0.622081027,0.771567415,0.188850017,0.501076201,1.407789103,-0.333012281004138
"AT4G01026","PYL7",1,"FALSE","Non DTG",12.29141051,7.740815922,43.97011203,16.50493803,-0.664693791,0.715066762,-0.812729095,0.24134781,0.279540123,0.468999999,0.74653255,0.540215983211549
"AT4G01150","CURT1A",1,"FALSE","Non DTG",97.87886935,80.27039192,1109.384402,973.5692148,-0.127520234,0.304948832,0.003159606,0.998844586,0.088228092,0.0824496,-0.097725603,-0.000402913696467804
"AT4G01210",NA,1,"FALSE","Non DTG",3.509958426,2.366500961,5.956911184,4.728941321,-0.215093603,0.817490759,-0.441339068,0.804102054,0.589224569,0.500429335,-0.235651226,0.094929210280782
"AT4G01370","ATMPK4",1,"FALSE","Non DTG",8.599682861,4.663060141,22.18452051,22.41346684,-0.008217377,0.995296217,-0.357590319,0.901612329,0.387643396,0.20804725,-0.897818866,0.00293845446277326
"AT4G01700",NA,1,"FALSE","Forwarded",3.925259286,34.75409397,21.23145603,146.0236059,2.886562529,7.33305e-43,3.055200949,3.96287e-14,0.18487942,0.238003258,0.364396681,8.81902857794864
"AT4G01900","GLB1",1,"TRUE","Non DTG",3.674939323,2.359211143,13.43242604,6.341877794,-0.249922176,0.904026791,-0.205378738,0.97690286,0.273587162,0.372005141,0.443322025,0.0513287011050939
"AT4G01940","AtCNFU1",1,"TRUE","Non DTG",6.873198405,8.763166168,27.48670415,26.43776441,-0.08840389,0.971309347,0.308301381,0.936826375,0.250055386,0.331463963,0.406604351,-0.0272550413727721
"AT4G02480",NA,1,"FALSE","Non DTG",11.39979882,9.778103472,14.29347189,17.37578137,0.383463387,0.300969421,-0.234491139,0.870329552,0.797552821,0.562743238,-0.503103253,-0.0899187663824278
"AT4G02600","ATMLO1",1,"TRUE","Non DTG",4.445627546,5.383016558,9.522315204,9.0689459,0.10184082,0.956371932,0.332562764,0.906973926,0.466864145,0.593565847,0.34640529,0.0338684645872265
"AT4G02880",NA,1,"TRUE","Non DTG",2.070052232,4.615958834,5.185853901,4.164220745,-0.201838944,0.903853679,1.246769029,0.132639347,0.399172879,1.108480822,1.473498202,-0.251646544225265
"AT4G02930",NA,1,"TRUE","Non DTG",2.3344315,2.415943108,7.449585951,5.886029048,-0.122618805,0.955342697,0.396867418,0.929232007,0.313363926,0.41045382,0.389380806,-0.0486634085385955
"AT4G03020",NA,1,"FALSE","Non DTG",6.484365483,6.517812087,19.64716953,29.39796881,0.517429779,0.510793711,0.121998669,0.977375972,0.330040695,0.221709606,-0.573972643,0.0631257443389641
"AT4G03080","BSL1",1,"FALSE","Non DTG",7.963130661,7.257072117,15.86186954,13.78913665,-0.263120731,0.600531957,-0.099729792,0.973429971,0.502029766,0.526289085,0.068082568,0.026240975773518
"AT4G03210","XTH9",1,"TRUE","Non DTG",6.917402006,3.172678495,18.84126175,15.50609151,-0.128233978,0.955140301,-1.071409469,0.240456365,0.367141123,0.204608524,-0.843468471,0.137391098276738
"AT4G03560","ATCCH1",1,"FALSE","Non DTG",12.84826338,14.40566279,13.95113588,12.63296092,0.109186122,0.874760581,0.22583703,0.878842945,0.920947476,1.140323545,0.308252437,0.0246582695096977
"AT4G04040","MEE51",1,"TRUE","Non DTG",6.923279836,7.379740511,16.13203417,13.70721417,0.035348464,0.973368935,0.040117141,0.993213055,0.429163474,0.538383688,0.327107403,0.00141807931442142
"AT4G04210","PUX4",1,"TRUE","Non DTG",5.35150433,4.189566272,22.01597784,17.53629299,-0.058281442,0.981376755,-0.214289433,0.971959027,0.243073661,0.238908318,-0.024936485,0.0124890971606024
"AT4G04320",NA,1,"TRUE","Non DTG",2.429948919,2.14754737,5.502996585,4.581439478,-0.05313456,0.988130682,-0.100589345,0.987703677,0.441568313,0.468749479,0.08618044,0.0053447705872632
"AT4G04910","NSF",1,"TRUE","Non DTG",2.88216708,2.552487898,4.011020604,5.053104854,0.272344007,0.797160104,-0.124842767,0.984029199,0.718562023,0.505132581,-0.50845059,-0.0340001794097474
"AT4G05160",NA,1,"TRUE","Non DTG",3.174731477,2.578298726,10.48776766,4.789411395,-0.886267779,0.231282816,-0.108200445,0.987703677,0.302708029,0.538333109,0.830572216,0.0958945680769617
"AT4G05530","IBR1",1,"FALSE","Non DTG",4.108587034,4.871106938,9.539722621,11.83043469,0.544104523,0.60044524,0.195155083,0.97690286,0.430682023,0.411743699,-0.064876533,0.10618476334674
"AT4G08350","GTA02",1,"FALSE","Non DTG",4.007401472,4.748155032,6.232984083,5.386895931,-0.198049731,0.857511431,0.159295669,0.961585417,0.642934655,0.881426909,0.455168826,-0.031548464394915
"AT4G08500","ARAKIN",1,"TRUE","Non DTG",3.543542981,6.174636998,9.985053214,12.81247735,0.54990376,0.028985388,0.651214886,0.406577923,0.354884737,0.48192374,0.441454343,0.358105514379371
"AT4G08520",NA,1,"TRUE","Non DTG",2.960504104,2.083649362,10.70408365,9.185303016,-0.653340138,0.251971734,-0.064992769,0.992589008,0.276577071,0.226846012,-0.285968259,0.0424623846674621
"AT4G08555",NA,1,"TRUE","Non DTG",3.391923086,2.803757382,11.05455588,33.77304635,1.399220201,0.114710564,1.847510712,0.059806523,0.306834858,0.083017604,-1.885973195,2.58507430979429
"AT4G08900","ARGAH1",1,"TRUE","Non DTG",1.367975538,1.812741076,2.81840218,7.164998671,0.902542987,0.126771997,0.157536396,0.986063809,0.485372722,0.252999499,-0.939958502,0.142183369407055
"AT4G08920","ATCRY1",1,"TRUE","Non DTG",36.16940968,24.99317087,52.17481583,37.89312462,-0.509693527,0.159078983,-0.439054536,0.336104326,0.693235024,0.65957007,-0.07181861,0.223783254999188
"AT4G09570","ATCPK4",1,"FALSE","Non DTG",4.878991849,8.818468289,9.874015607,21.24065828,0.998027672,0.072712057,0.747972254,0.522268479,0.494124381,0.415169256,-0.25117463,0.746497007380213
"AT4G09640","ENOR3L6",1,"TRUE","Non DTG",3.209482751,2.227661143,9.506545335,9.058855788,-0.191743398,0.83149864,-0.69448353,0.745962164,0.337607684,0.24590977,-0.457218685,0.133162631897235
"AT4G09720","ATRABG3A",1,"TRUE","Non DTG",5.072537401,3.659612823,10.48785964,11.61598393,0.296535374,0.819971037,0.408957677,0.918446523,0.483658017,0.315049749,-0.618407653,0.121270417699366
"AT4G10040","CYTC-2",1,"TRUE","Non DTG",3.746195039,7.4344441,20.41485236,18.29701926,0.088195741,0.973446285,0.228671482,0.971910818,0.183503411,0.406319958,1.146809352,0.0201678508005582
"AT4G10060","GCD3",1,"TRUE","Non DTG",4.994005459,5.709043866,11.05616857,12.45968738,0.296306214,0.577054903,0.19318205,0.943661442,0.451694041,0.458201212,0.020635395,0.0572410418482587
"AT4G10080",NA,1,"TRUE","Non DTG",8.017055512,8.778192587,25.77140196,14.49283396,-0.340474376,0.347052376,0.439769541,0.859996219,0.311083407,0.605691931,0.96128275,-0.149730260055781
"AT4G10140",NA,1,"TRUE","Non DTG",4.958030752,8.829521075,8.751129773,9.060762671,-0.069782975,0.979545203,0.623935127,0.852838095,0.566558934,0.974478793,0.782404757,-0.0435400493690628
"AT4G10300","TRR14",1,"FALSE","Non DTG",10.66789741,12.58114902,65.58915368,43.96147744,-0.4178339,0.649530566,0.533145806,0.83919782,0.162647279,0.286185764,0.815205219,-0.222766391389623
"AT4G10320",NA,1,"TRUE","Non DTG",4.989423183,6.21766082,10.8597978,8.381614916,-0.345071235,0.456959393,0.426926792,0.836533171,0.459439786,0.741821341,0.691195977,-0.147320155370028
"AT4G10340","LHCB5",1,"TRUE","Non DTG",975.970972,803.4967907,4398.877886,4290.655033,0.035050087,0.915525911,-0.207589227,0.418206269,0.221868167,0.187266696,-0.244608339,-0.00727602046661275
"AT4G10480",NA,1,"TRUE","Non DTG",16.3352233,13.9482685,72.84067496,57.50467719,-0.380782734,0.334290086,-0.162325832,0.95807376,0.224259637,0.242558852,0.113164852,0.0618108741077847
"AT4G11010","NDPK3",1,"TRUE","Non DTG",8.518630369,7.224528076,38.34038333,19.11031255,-0.194313601,0.694212765,-0.15631645,0.971959027,0.222184278,0.378043428,0.766795246,0.0303744122950365
"AT4G11100",NA,1,"TRUE","Non DTG",3.954321038,2.636927167,7.066725503,1.514045569,-1.002686679,0.359430533,0.106294695,0.987703677,0.559569073,1.741643198,1.638060963,-0.106580274724868
"AT4G11150","emb2448",1,"TRUE","Non DTG",17.8133932,13.76561206,80.8765301,58.77137131,-0.172998002,0.746621423,-0.253258837,0.886117349,0.220254172,0.234223088,0.088713943,0.0438132727898437
"AT4G11330","ATMPK5",1,"TRUE","Intensified",7.587339656,24.01725918,29.80040408,58.85011143,1.088735952,4.32353e-06,1.384138962,4.94638e-05,0.254605261,0.408108984,0.68069224,1.50696185049336
"AT4G11380",NA,1,"FALSE","Non DTG",5.342326985,4.437622978,10.97720007,10.13231751,-0.137800127,0.87055444,-0.145066619,0.964811001,0.486674831,0.437967224,-0.152135256,0.0199901985216606
"AT4G11800",NA,1,"TRUE","Non DTG",1.991990844,2.064769331,2.324543148,1.978444308,0.001414236,0.999287318,-0.07484192,0.989950827,0.85693864,1.043632779,0.284350352,-0.00010584413757312
"AT4G11850","MEE54",1,"TRUE","Forwarded",1.905387374,6.048776477,4.349643845,18.60052104,2.338190789,2.62795e-32,1.681080209,9.23955e-07,0.438055952,0.325193927,-0.429814838,3.93068626025399
"AT4G11960","PGRL1B",1,"TRUE","Non DTG",1.718389175,1.785789719,5.335797339,6.485733865,0.071595309,0.977276874,0.156282331,0.984477763,0.322049183,0.275341196,-0.226060554,0.0111890817791853
"AT4G12040","AtSAP7",1,"TRUE","Forwarded",13.71161245,23.62646886,77.7712141,130.969757,0.811412509,1.41182e-07,1.222186026,0.001994964,0.176307039,0.180396371,0.033080243,0.991697029821399
"AT4G12590",NA,1,"FALSE","Non DTG",2.574505322,3.434244472,11.72809241,11.2598543,0.352106356,0.72588092,0.732054083,0.764063421,0.219516118,0.304999015,0.474477708,0.257760895560052
"AT4G12650","TMN12",1,"TRUE","Buffered_S",14.45725537,13.55960849,29.45769834,13.39316942,-0.961538264,0.004368223,0.049695207,0.987703677,0.49078021,1.012427161,1.044669136,-0.0477838430679006
"AT4G13010","CeQORH",1,"TRUE","Non DTG",17.70270852,18.84615231,52.35664277,48.09644085,0.040812953,0.963413635,0.147923774,0.954670522,0.338117717,0.391840893,0.212742352,0.00603720603584462
"AT4G13170",NA,1,"FALSE","Non DTG",3.233849762,3.136367079,19.4221441,16.83449568,-0.031198602,0.990001729,0.041802419,0.993885949,0.166503232,0.186305972,0.162123739,-0.00130417703301824
"AT4G13360",NA,1,"TRUE","Non DTG",2.63044327,2.998163147,6.560921039,7.170662856,0.216949989,0.900005789,0.168961809,0.978661922,0.400925915,0.418115202,0.060564825,0.0366562626039701
"AT4G13430","ATLEUC1",1,"FALSE","Non DTG",22.62529484,20.77428782,50.01478654,55.11091363,0.058477771,0.967465886,-0.103538981,0.963685245,0.452372116,0.376954154,-0.263120936,-0.00605472882049135
"AT4G13500",NA,1,"TRUE","Non DTG",14.30519094,9.380226907,41.40877344,44.57856497,0.255371691,0.711636028,-0.147115989,0.978661922,0.345462803,0.210420118,-0.715257733,-0.0375692588840674
"AT4G13520","SMAP1",1,"TRUE","Non DTG",10.0723366,15.090722,92.40916925,50.39216495,-0.701885365,0.082439151,0.744397219,0.788384684,0.108997156,0.299465641,1.458100002,-0.5224815137628
"AT4G13780",NA,1,"TRUE","Buffered_S",5.459063759,3.223290229,9.410373193,13.45296141,0.662797183,0.007623775,-0.696379605,0.521657089,0.580111293,0.239597077,-1.275719397,-0.461558440492653
"AT4G13850","ATGRP2",1,"TRUE","Non DTG",4.877202229,4.91610874,27.41645722,19.25598407,-0.107196293,0.927227683,0.114987366,0.987703677,0.177893234,0.255302909,0.521198337,-0.0123262193770342
"AT4G13930","SHM4",1,"TRUE","Non DTG",34.30061657,24.95710336,68.60299706,57.92616973,-0.229757213,0.23494509,-0.446556933,0.335371817,0.499987144,0.430843321,-0.214727679,0.102599676371908
"AT4G14030","AtSBP1",1,"FALSE","Non DTG",5.952796143,4.355199646,18.82327664,16.16156602,-0.104966828,0.948113168,-0.607482383,0.702696693,0.316246542,0.269478814,-0.230877848,0.0637654988093911
"AT4G14210","PDE226",1,"FALSE","Non DTG",15.44470783,15.87641569,39.00717555,31.42574921,-0.129736754,0.789836647,0.171943808,0.938226514,0.3959453,0.505204047,0.351565061,-0.0223074315203192
"AT4G14240",NA,1,"FALSE","Non DTG",3.293437838,2.768031983,3.774109365,4.763952174,0.411336695,0.767094481,-0.141442491,0.978661922,0.872639746,0.581036896,-0.586756408,-0.0581804867805072
"AT4G14342","SF3B5B",1,"TRUE","Non DTG",7.393988586,7.777184244,38.01737547,28.55964835,-0.116706796,0.932567646,0.028489203,0.996883172,0.194489717,0.272313726,0.485575824,-0.00332488360272359
"AT4G14350","NDR1",1,"FALSE","Non DTG",4.749622813,4.810364321,6.9501151,5.593881555,-0.346141135,0.514163036,0.298481364,0.915554809,0.683387648,0.859933174,0.331520379,-0.103316678111308
"AT4G14400","ACD6",1,"TRUE","Buffered_S",18.33805986,16.61394311,31.87443926,18.41790281,-0.83641241,1.56522e-05,-0.163852497,0.936826375,0.575321803,0.902054011,0.648844674,0.137048261900288
"AT4G14410","bHLH104",1,"TRUE","Non DTG",2.314995236,4.037981437,14.09753045,8.013949375,-0.304085911,0.790544533,0.734396659,0.768977036,0.16421282,0.503869097,1.617482211,-0.223319677087371
"AT4G14615",NA,1,"TRUE","Buffered_S",4.362965504,5.205394447,25.20841945,5.356667144,-2.042290572,0.009070438,0.361522831,0.953728363,0.173075726,0.971759922,2.489196531,-0.738334669314049
"AT4G14800","PBD2",1,"TRUE","Non DTG",7.428894584,9.273981866,23.21185024,15.37898245,-0.470577932,0.587080953,0.359669947,0.936826375,0.320047498,0.603029615,0.913942826,-0.16925273986181
"AT4G14880","ATCYS-3A",1,"TRUE","Non DTG",39.16538099,37.60037754,109.8218227,136.4883754,0.318530425,0.216358353,-0.007214138,0.996883172,0.356626579,0.275484102,-0.372445167,-0.00229792244314865
"AT4G14900",NA,1,"TRUE","Non DTG",5.353754427,2.376212863,6.971860303,11.89289866,0.63600706,0.201473851,-0.956248644,0.348313939,0.767909022,0.199800985,-1.942371705,-0.608180888699427
"AT4G15110","CYP97B3",1,"TRUE","Non DTG",5.184106741,5.236365731,18.5965138,15.85537836,-0.148512629,0.834677557,0.057438344,0.990962416,0.278767666,0.330258012,0.244530328,-0.00853031947284638
"AT4G15180","ATXR3",1,"FALSE","Non DTG",2.422295877,2.637915683,2.305406711,2.737130196,0.138102363,0.922854658,0.202877193,0.935505558,1.050702189,0.963752359,-0.124619418,0.0280178197521071
"AT4G15470","AtLFG5",1,"TRUE","Non DTG",30.96528108,30.53069581,89.74318642,77.52686465,-0.026267519,0.984777762,0.031557791,0.991004798,0.345043254,0.393807952,0.190715017,-0.000828944874690529
"AT4G15560","AtCLA1",1,"TRUE","Non DTG",58.15714654,56.01109597,95.40878069,80.0149652,-0.114321814,0.74666162,-0.007983317,0.996057284,0.609557591,0.700007753,0.199608366,0.000912667281177038
"AT4G15800","RALF33",1,"FALSE","Non DTG",13.95778169,20.17353848,87.24790284,111.6457653,0.519182474,0.095642322,0.671479113,0.682596123,0.159978421,0.180692375,0.175658314,0.348620187126665
"AT4G15920","AtSWEET17",1,"TRUE","Non DTG",2.096719554,5.033125161,4.23031679,7.075431274,0.574173304,0.69866452,1.051787023,0.555816168,0.495641262,0.71135242,0.521268184,0.603908030100234
"AT4G16144","AMSH3",1,"TRUE","Non DTG",1.912391971,1.501722946,3.242193467,3.635602592,0.019684259,0.994562397,-0.221561963,0.971959027,0.589845113,0.413060258,-0.513983906,-0.00436128306424042
"AT4G16190",NA,1,"TRUE","Non DTG",11.70665056,13.68015618,35.024332,43.41428122,0.339300055,0.611931956,0.008120802,0.996883172,0.334243364,0.315107283,-0.08505582,0.00275538856524411
"AT4G16442","CASPL2B1",1,"TRUE","Non DTG",3.069720822,2.194574153,9.188168637,12.88823185,0.862335555,0.303524781,0.035453129,0.996883172,0.334094959,0.170277365,-0.972371547,0.0305724936727016
"AT4G16450",NA,1,"FALSE","Non DTG",7.402445299,9.997693028,75.63862172,68.50388585,-0.101611262,0.920287067,0.264756257,0.964026953,0.097865946,0.145943444,0.576530555,-0.0269022173961663
"AT4G16520","ATG8F",1,"TRUE","Non DTG",5.16393475,11.72446799,34.7686606,43.81473828,0.458238761,0.2432726,0.434161752,0.836852615,0.148522683,0.267591876,0.849351035,0.198949743310069
"AT4G16630",NA,1,"TRUE","Non DTG",1.449110057,1.595243659,1.792673457,2.298133027,0.414435219,0.757234535,0.212345619,0.971959027,0.808351377,0.694147658,-0.219739961,0.0880035031139556
"AT4G16660","HSP70",1,"TRUE","Non DTG",4.455511236,3.77184449,8.721517297,6.443372491,-0.184260316,0.853228107,-0.305169894,0.906973926,0.510864232,0.585383585,0.196442362,0.0562307011021265
"AT4G16760","ACX1",1,"TRUE","Non DTG",11.99854862,11.91978477,37.18873956,26.71198994,-0.341148989,0.079796815,-0.202355639,0.916302539,0.322639292,0.4462335,0.467876678,0.069033421663299
"AT4G17040","CLPR4",1,"TRUE","Non DTG",19.34198266,14.53385105,68.67088324,62.66577483,0.016024322,0.983120328,-0.266195012,0.901612329,0.281662063,0.231926456,-0.280297865,-0.00426559458708186
"AT4G17270",NA,1,"TRUE","Non DTG",3.459832344,2.205454512,13.10044274,4.380677339,-0.896003605,0.294168829,-0.402426954,0.920224397,0.264100413,0.503450572,0.930763583,0.360576001533169
"AT4G17340","DELTA-TIP2",1,"TRUE","Non DTG",45.69923109,38.64717662,151.5010182,180.1540319,0.281114681,0.19914378,-0.240852387,0.862501192,0.301643062,0.214522962,-0.49171032,-0.0677071419395935
"AT4G17510","UCH3",1,"TRUE","Non DTG",1.498749453,2.600605455,7.46230805,4.586338545,-0.6706589,0.515681094,0.373387063,0.950627084,0.200842614,0.567033033,1.497367378,-0.250415356945811
"AT4G17530","ATRAB1C",1,"TRUE","Non DTG",13.69138732,17.63776971,64.20183404,51.47766241,-0.315516821,0.455194616,0.426134846,0.673927506,0.213255392,0.342629577,0.684067474,-0.134452711927245
"AT4G17900","PLATZ11",1,"FALSE","Forwarded",8.55053076,27.03049624,39.57779204,112.4808007,1.437119231,1.58947e-16,1.734824889,8.95672e-08,0.216043653,0.24031209,0.153586383,2.49315021039934
"AT4G18030",NA,1,"FALSE","Non DTG",15.86316472,11.42360426,29.68456231,22.56738557,-0.348917411,0.105770453,-0.348862473,0.711620147,0.53439106,0.50619972,-0.078189163,0.121724190874217
"AT4G18040","AT.EIF4E1",1,"FALSE","Non DTG",2.669255642,2.430342509,11.71946848,7.666168009,-0.280924964,0.885360313,0.137477784,0.987703677,0.227762517,0.317021817,0.477051783,-0.0386209415209998
"AT4G18060","SH3P3",1,"TRUE","Non DTG",2.884642792,4.561872188,12.02119579,11.52914481,-0.072130839,0.975009112,0.68849462,0.736600758,0.239963049,0.395681749,0.721528257,-0.0496616945875862
"AT4G18197","ATPUP7",1,"TRUE","Intensified",5.81844032,14.88217829,13.01058329,18.62753291,0.87515607,0.039899473,1.413190283,0.000339815,0.447208261,0.798934479,0.837130354,1.23676205423247
"AT4G18205","AtPUP21",1,"TRUE","Forwarded",9.031480806,27.54251152,24.4202984,64.68123277,1.292133013,2.74285e-12,1.038351969,0.00073248,0.36983499,0.425819211,0.203359317,1.34168885825845
"AT4G18440",NA,1,"TRUE","Non DTG",4.019142399,2.619957969,11.76224862,4.794313491,-0.639182022,0.08800677,-0.108016445,0.979422389,0.341698474,0.546471977,0.677423713,0.0690421697243518
"AT4G18710","ATSK21",1,"FALSE","Non DTG",31.42870139,24.06957892,39.34123348,38.05835854,-0.159127117,0.725338244,-0.21659121,0.878842945,0.798874326,0.632438703,-0.337042907,0.0344655348148416
"AT4G18880","AT-HSFA4A",1,"TRUE","Intensified",4.085562046,11.60008997,6.374726486,35.25121496,2.577036279,3.27881e-15,1.443343777,0.007265505,0.640899975,0.329069224,-0.961708106,3.71954927639789
