geneID,Ribo_Mock_RPKM_AVG,Ribo_IC_RPKM_AVG,RNA_Mock_RPKM_AVG,RNA_IC_RPKM_AVG,RNAlog2fc,RNA_adjp,Ribolog2fc,Ribo_adjp,TE_Mock,TE_IC,log2_TEfc
AT1G58030,3.854168284,4.564339179,8.529383856,14.50497756,0.99491924,0.001622268,0.018322995,0.996883172,0.451869484,0.314673991,-0.522048192
AT1G58080,15.6715277,10.67744175,38.12350692,34.1537275,-0.080217167,0.943433051,-0.377241411,0.779805996,0.411072563,0.312628885,-0.394942002
AT1G58100,5.791471868,5.637194291,16.93904762,23.50671944,0.420308165,0.710257815,0.058195966,0.991004798,0.341900678,0.239812038,-0.511673205
AT1G58110,3.78748887,1.874307705,7.889784533,10.43600236,0.223532596,0.844279115,-0.698997695,0.76437457,0.480049722,0.179600161,-1.418395199
AT1G58180,4.123031477,3.24595299,9.092953246,8.611671989,-0.216314331,0.882327766,-0.455261917,0.922062997,0.453431505,0.376924829,-0.266607804
AT1G58200,7.883616251,7.733487908,22.3087237,20.93354389,-0.16223016,0.674428923,-0.110380935,0.973510542,0.353387148,0.36943042,0.064053092
AT1G58230,1.850147978,2.274852717,2.174975385,2.643957018,0.434244084,0.672545535,0.132711084,0.969223621,0.850652376,0.860397012,0.016432828
AT1G58250,2.3993461,2.746421605,2.167957017,3.381871821,0.980848043,0.000370425,0.184657096,0.936826375,1.106731398,0.812101035,-0.446573992
AT1G58270,2.198558435,1.99386154,10.61287014,3.754345667,-1.295218778,0.038666827,0.014603802,0.997778221,0.207159647,0.531080971,1.358188829
AT1G58290,85.77158083,72.14713788,264.4567309,212.2228256,-0.209591363,0.089126555,-0.267013682,0.293810078,0.324331245,0.339959369,0.067894314
AT1G58360,10.5333527,13.74152274,26.77635014,53.86139609,0.962790155,0.003384008,0.467112149,0.640485197,0.393382692,0.255127489,-0.624715132
AT1G58420,6.812333121,44.84353018,17.56885255,183.6096936,3.314731666,6.99572E-39,2.273882442,6.22616E-06,0.3877506,0.244232912,-0.666871387
AT1G58440,5.533006579,6.913595777,10.77637928,11.09429984,0.093978972,0.967018989,0.374484875,0.88182617,0.513438367,0.62316648,0.279426526
AT1G58602,4.010244098,4.995045215,11.34122537,12.26480939,0.143900861,0.633216783,0.268327147,0.871535223,0.353598837,0.407266437,0.203859396
AT1G59590,3.455662578,19.90743238,7.588199897,42.00272318,2.390618177,8.71644E-10,2.29279617,2.0844E-06,0.455399518,0.473955755,0.057619621
AT1G59610,8.831860816,8.926317553,9.245600671,11.19482383,0.333444993,0.601246914,0.018742505,0.996057284,0.955250084,0.797361146,-0.260645172
AT1G59700,3.562634382,1.403181463,5.541101278,9.563465024,0.627176472,0.679256741,-0.502284535,0.916442123,0.642946989,0.146723124,-2.131603532
AT1G59710,4.072073325,2.865461714,18.33064397,15.62907273,-0.197551714,0.90200603,-0.426922268,0.915554809,0.222145678,0.183341761,-0.276970636
AT1G59820,5.923780667,8.139488407,6.29066709,12.48290487,1.005837419,0.001234225,0.357478452,0.77124844,0.94167766,0.652050824,-0.530248885
AT1G59830,2.715358374,1.806443607,16.07077054,13.04820387,-0.273509924,0.721358147,0.195685179,0.97421589,0.16896255,0.138443852,-0.287402526
AT1G59870,186.4748586,384.3987692,288.79002,702.4143749,1.361303659,5.70472E-60,1.071980075,8.70538E-46,0.645710882,0.547253563,-0.2386789
AT1G59900,11.01964202,8.249392837,40.81518369,31.61447634,-0.278757915,0.601570531,0.016662321,0.996883172,0.269988789,0.260937197,-0.049196885
AT1G59910,19.90806166,39.36086273,33.70417651,109.7061319,1.801602298,7.6975E-113,0.944674585,1.9238E-06,0.590670466,0.358784528,-0.719235802
AT1G59990,2.651801191,1.440837386,3.376010418,5.176359672,0.246181129,0.918333728,-0.60510323,0.836524055,0.785483711,0.27834955,-1.496683606
AT1G60000,4.482991792,3.577213306,30.30686387,23.24801914,-0.299264365,0.747298305,-0.52128315,0.889291286,0.147920016,0.153871746,0.056911064
AT1G60070,3.470674146,2.94932797,8.747848752,8.215107879,0.098881288,0.937734607,-0.327029374,0.907652878,0.396746017,0.359012689,-0.144180902
AT1G60140,9.016365947,7.883548271,16.95027265,13.04233126,-0.346070116,0.193419739,-0.210104375,0.928927481,0.531930438,0.604458522,0.184405752
AT1G60160,2.751400209,3.128648389,4.713304776,7.053683963,0.582470928,0.175682441,0.121653861,0.980146033,0.583751813,0.443548138,-0.396264437
AT1G60190,3.243044093,5.926250741,3.96454864,6.382368416,1.116521189,0.02950893,0.579871062,0.679703458,0.818010923,0.928534731,0.182835766
AT1G60200,3.904289538,3.387736285,11.38004963,9.397012001,-0.262393978,0.633216783,-0.212495088,0.957926244,0.343081943,0.360512074,0.071494382
AT1G60420,2.194346996,2.162599566,6.067985623,7.413039247,0.173950777,0.885889521,0.327527651,0.936826375,0.361626927,0.29172914,-0.309872606
AT1G60490,2.14201851,1.824842203,6.709397207,4.206572634,-0.66835361,0.176425153,-0.131407742,0.984477763,0.319256476,0.433807368,0.442338671
AT1G60550,5.013869188,4.056789207,24.46560592,16.35072537,-0.389031647,0.577773766,-0.235569182,0.95984703,0.204935419,0.248110657,0.275814358
AT1G60710,5.197978803,6.016658399,14.87341189,15.37942628,-0.055790312,0.965564457,-0.192667712,0.964026953,0.349481265,0.391214749,0.162745645
AT1G60780,7.507284489,5.783875024,19.76000499,14.75738726,-0.045676539,0.970907841,-0.130500311,0.971959027,0.379923208,0.391930829,0.044891215
AT1G60870,3.790497923,2.344116788,19.51113748,19.39701702,0.098764722,0.94775343,-0.012735867,0.998240801,0.194273549,0.120849344,-0.684879841
AT1G60940,6.366813853,5.444466824,16.52811149,14.10851394,-0.21818069,0.735351616,0.000271494,0.999997657,0.385211212,0.385899383,0.002575043
AT1G60950,708.542143,483.5942859,4301.401882,3995.399065,-0.038605696,0.926577148,-0.446556999,0.00049593,0.16472354,0.121037793,-0.444589146
AT1G61010,2.07853419,1.83810456,3.568373993,5.128895371,0.555934059,0.491561658,-0.045039601,0.993885949,0.582487765,0.358382152,-0.700728955
AT1G61100,9.069402863,7.32204881,11.88531877,13.35242053,0.263020964,0.470408931,-0.226250205,0.918446523,0.763076114,0.548368649,-0.476680875
AT1G61140,5.133206944,7.459346266,8.766428028,16.07630135,0.875468099,1.16139E-05,0.542799554,0.386373112,0.585552853,0.46399642,-0.335685724
AT1G61190,3.475801063,3.15650037,3.658006759,3.569752325,-0.446279294,0.377875266,0.031042128,0.993235243,0.950189896,0.884235118,-0.103785832
AT1G61250,4.624690284,7.881146147,27.71596751,27.66191008,0.014790849,0.991248821,0.988610582,0.354999203,0.166860142,0.284909687,0.771865294
AT1G61340,13.8310918,33.17270237,35.92271521,113.8615258,1.630120632,7.84649E-06,1.998647306,6.97421E-27,0.385023563,0.291342507,-0.402230533
AT1G61360,3.835566763,17.93458618,7.592612808,31.12004348,2.178394586,2.06067E-40,2.009337115,7.50672E-11,0.505170863,0.576303378,0.190057047
AT1G61380,2.039864681,4.983866608,5.373745016,7.720102764,0.32405103,0.669472127,0.903662045,0.359651421,0.379598339,0.645569983,0.76609982
AT1G61520,989.2172318,773.4557879,3654.008778,3550.52211,0.014814229,0.965564457,-0.189132348,0.356338947,0.270721088,0.217842831,-0.313519635
AT1G61580,4.467758376,5.178729881,12.61483985,15.29181083,0.403133911,0.543055038,0.204343493,0.968936277,0.354166873,0.338660342,-0.064590222
AT1G61660,5.174502817,3.622105708,9.04060165,7.864134373,0.25262622,0.867181201,-0.093653141,0.987703677,0.572362661,0.460585429,-0.313460786
AT1G61670,2.786413519,3.525741528,4.168229118,5.385418671,0.651570865,0.546775266,0.252411734,0.953728363,0.668488569,0.654682903,-0.030106588
AT1G61690,1.552905742,1.748259282,3.181691428,1.719616901,-0.832839316,0.122170942,0.088041275,0.987703677,0.488075534,1.016656257,1.058655631
AT1G61740,20.04951224,13.11770282,24.77301685,16.19162083,-0.514499093,0.135382199,-0.471095587,0.565100576,0.809328648,0.81015378,0.001470117
AT1G61780,10.08453297,8.791987783,18.68020776,14.68286436,-0.205925065,0.921603476,-0.398080206,0.906973926,0.539851221,0.598792413,0.149494076
AT1G61790,5.780519965,3.000011727,25.9850963,24.95277655,0.076227125,0.946216905,-0.743082084,0.712893967,0.222455207,0.120227571,-0.887747082
AT1G61850,2.549759474,1.078997689,3.477178753,3.315204215,0.052003328,0.974983219,-1.135558019,0.277071203,0.73328398,0.325469449,-1.171849893
AT1G61890,74.18371864,90.30635386,143.8081584,185.7005387,0.418813857,0.003459626,0.43081945,0.012315906,0.515851948,0.48630098,-0.085107567
AT1G61900,4.717546699,4.546945814,9.471553032,11.03977426,-0.209529992,0.835153443,-0.095747195,0.987703677,0.498075309,0.411869456,-0.274176754
AT1G62020,4.201029259,2.88915281,6.051996251,4.179306674,-0.391733995,0.631863745,-0.521475778,0.670988246,0.694155959,0.691299547,-0.005948855
AT1G62180,7.802761303,6.538529066,17.94553886,8.743844608,-0.483972088,0.840319859,0.071351653,0.987703677,0.434802285,0.747786513,0.782266928
AT1G62200,2.118138365,2.907196392,4.672098836,7.586904663,0.716780036,0.512934977,0.367170964,0.930561985,0.453359066,0.383186098,-0.242608916
AT1G62250,5.550739203,4.090827264,21.24498199,13.58188028,-0.473316201,0.501901056,0.189696444,0.97421589,0.261272954,0.301197417,0.205151609
AT1G62300,7.115789861,14.03142421,12.22907582,39.16200058,1.675815988,2.33849E-12,0.999460141,0.033101583,0.581874703,0.358291814,-0.699573445
AT1G62380,41.0975746,39.07716645,99.60353393,75.09715389,-0.323771637,0.038899699,-0.011982758,0.996883172,0.412611611,0.520354826,0.334711302
AT1G62390,8.414321096,6.799383556,15.35348473,12.33526048,-0.123099373,0.928779987,-0.332974653,0.811572355,0.548039826,0.551215239,0.008335037
AT1G62480,13.89531712,16.21200496,119.6943835,137.4147106,0.303512455,0.498335075,0.608383584,0.576518967,0.116089968,0.117978671,0.023282762
AT1G62510,10.47087378,13.82686319,54.44047016,37.45855646,-0.034556013,0.987455743,0.560494497,0.75044202,0.192336212,0.369124294,0.940476283
AT1G62740,4.377935439,3.286175613,6.862855961,5.447291405,-0.026138654,0.992455179,-0.171147744,0.971959027,0.63791743,0.60326782,-0.080571071
AT1G62750,70.82967314,66.3319575,130.7695236,104.1569364,-0.206657987,0.137450304,-0.107479585,0.900701154,0.541637464,0.63684628,0.23361765
AT1G62780,14.10508599,11.94619964,44.96857316,37.40598401,-0.19874999,0.704583738,-0.060021342,0.989950827,0.313665411,0.319366004,0.025984301
AT1G62960,3.523972407,4.25759211,15.73091882,9.68483962,-0.625190591,0.171611184,0.321674679,0.942837015,0.224015676,0.439614106,0.972637989
AT1G63000,8.763010377,3.248464788,20.55646918,17.26185447,-0.314773524,0.726831075,-0.590449193,0.767121696,0.426289666,0.188187474,-1.179663479
AT1G63010,1.418529358,1.812391997,2.244632432,4.814693941,1.004809455,0.182458455,0.220867928,0.970346925,0.631965099,0.376429326,-0.747465858
AT1G63090,9.457810259,9.671083979,28.69745348,36.49845162,0.591083795,0.067698364,0.385458895,0.860339978,0.32956967,0.264972445,-0.314741136
AT1G63170,4.774537905,2.055544739,8.136884968,4.448310994,-0.83077899,0.280284469,-0.60496404,0.811572355,0.586777117,0.462095555,-0.344621398
AT1G63350,1.787787575,2.642702062,2.54759659,5.120642927,1.303110006,0.012697793,0.620672862,0.746977286,0.70175458,0.516087941,-0.443349655
AT1G63360,3.226637287,3.910864127,4.003798769,5.091371398,0.492665267,0.434152762,0.099746542,0.978293689,0.805893971,0.768135699,-0.06922884
AT1G63460,3.484612966,4.691388084,7.622629392,1.855327062,-1.744679829,0.04443149,0.310436216,0.959670996,0.457140546,2.528604353,2.467631628
AT1G63500,8.237566071,9.079382048,16.93230598,18.88949993,0.40760113,0.839515142,0.366333437,0.761143727,0.486499953,0.480657618,-0.017430067
AT1G63610,3.835194262,2.62478497,11.40463662,15.85045594,0.488536022,0.467450157,-0.247515843,0.961585417,0.336283775,0.165596812,-1.022004278
AT1G63660,3.102147301,1.842511729,5.931647624,5.700298155,0.086902423,0.965564457,-0.601733458,0.826572537,0.522982398,0.323230764,-0.694197876
AT1G63680,3.314646044,1.952310408,4.145508362,3.189640002,-0.331128308,0.833711758,-0.725289992,0.6667964,0.799575288,0.612078607,-0.385516941
AT1G63690,4.958368867,5.830954004,10.50571439,12.26689455,0.554669237,0.124982656,0.300325448,0.920224397,0.471968748,0.475340681,0.010270543
AT1G63700,4.060690442,3.359765029,8.728793298,12.52039308,0.50068041,0.058306153,-0.140077254,0.971959027,0.465206393,0.268343414,-0.793790439
AT1G63720,2.378035426,7.829595652,4.655937332,18.48375843,1.926868507,1.67835E-10,1.662780568,0.00396457,0.510753315,0.423593269,-0.269946998
AT1G63770,24.70756887,18.29666892,28.43349059,30.94495015,0.217706571,0.272977341,-0.409421031,0.355408825,0.868960102,0.591265096,-0.555484824
AT1G63800,4.09212633,5.181978055,13.42882736,15.17893451,0.194592785,0.91592795,0.332743371,0.953640782,0.304727004,0.341392741,0.163915029
AT1G63830,14.58001489,23.21020917,42.95745314,113.5857426,1.266999244,2.73843E-06,0.697513729,0.407631226,0.339405943,0.204340867,-0.732034059
AT1G63860,5.6769992,9.219374369,11.45967004,20.84644167,0.719693986,4.63948E-05,0.564695249,0.448991939,0.495389412,0.442251705,-0.163695328
AT1G63880,5.978149517,7.559971045,12.1023236,19.63217874,0.723958898,0.000612533,0.546659294,0.491893733,0.493967086,0.385080594,-0.359254494
AT1G63900,5.926234848,5.213359161,20.28067742,14.83630236,-0.032270222,0.982955593,-0.028248528,0.995034585,0.292210892,0.351392081,0.266071722
AT1G63940,6.879356309,3.92042079,23.39408892,15.63613207,-0.429249004,0.31452634,-0.417850295,0.860339978,0.294063869,0.250728299,-0.2300047
AT1G63970,13.49479293,7.78869352,58.68375241,40.04892331,-0.480867448,0.207692163,-0.620578364,0.749215808,0.229957908,0.194479473,-0.241751918
AT1G63980,4.469137744,3.784359706,12.25120966,16.09516026,0.276954339,0.806181769,-0.362084901,0.906973926,0.364791549,0.235124077,-0.633650024
AT1G64040,4.677875385,3.443500686,16.32374663,13.42261841,-0.140774585,0.943262951,-0.453279448,0.873896222,0.286568733,0.256544631,-0.159671375
AT1G64050,3.042628261,2.822364116,7.235502799,8.694918105,0.089308537,0.945136247,-0.018536979,0.996883172,0.420513729,0.324599275,-0.373493122
AT1G64060,1.71457464,1.671940475,3.04871687,4.070398276,0.429168398,0.590061892,0.192920542,0.970346925,0.562392217,0.41075599,-0.453295014
AT1G64140,8.945029581,5.351446051,15.72035388,16.6706955,0.088553075,0.875394703,-0.53775117,0.565100576,0.569009429,0.321009166,-0.825838069
AT1G64150,2.577888269,2.974551148,13.30574352,7.592025123,-0.737858037,0.439791158,0.23529778,0.968710998,0.193742519,0.391799434,1.015974708
AT1G64190,2.090672037,2.479286933,7.329274958,4.19788938,-0.457631255,0.563853408,0.193151,0.97421589,0.285249503,0.590603208,1.04996482
AT1G64230,21.12832334,27.88545905,161.9458861,125.3121574,-0.175875665,0.825210799,0.215920093,0.935505558,0.130465329,0.222527962,0.770320168
AT1G64280,10.55585756,21.13845271,27.22325209,54.16628942,1.003594605,2.50756E-14,0.810729967,0.033179254,0.387751527,0.390251076,0.009270147
AT1G64355,8.544329269,4.104609354,18.37985201,27.92802171,0.724547466,0.213743325,-0.862763514,0.653128427,0.464874759,0.146971003,-1.661310554
AT1G64370,52.00953648,35.92432082,182.7878069,228.6776838,0.358022987,0.14034753,-0.40567987,0.684534415,0.284535043,0.157095875,-0.856961045
AT1G64380,2.940522317,3.829866175,19.58520682,21.66942004,0.197101726,0.840319859,0.394474711,0.930561985,0.150139968,0.176740594,0.235325364
AT1G64390,2.99706996,2.644429722,6.020089615,6.00788005,0.22845183,0.848552454,-0.127095022,0.982876393,0.497844742,0.440160206,-0.177667172
AT1G64400,4.125543496,6.428732068,7.038852789,8.98789433,0.506848111,0.551506255,0.556198853,0.694972648,0.586110211,0.715265649,0.287307184
AT1G64430,3.806405373,2.105002982,15.56730741,20.55256977,0.162585904,0.960313888,-0.558556914,0.777333771,0.244512765,0.102420427,-1.255406296
AT1G64500,10.237478,4.854356357,30.65186892,24.35799624,-0.28709853,0.705001216,-0.73784967,0.498169393,0.333991967,0.199292106,-0.744928842
AT1G64510,64.82517905,58.06516226,255.5657544,263.9696039,0.1282266,0.486569711,-0.037741694,0.988407548,0.253653621,0.219969123,-0.205558729
AT1G64520,5.570943719,5.14052962,28.02344668,23.83023347,-0.19754383,0.788510876,0.046512596,0.993235243,0.198795808,0.215714614,0.117836586
AT1G64550,7.859069208,6.357382873,14.66053401,9.836659213,-0.480843312,0.350835917,-0.251122331,0.915554809,0.536069778,0.646294919,0.269771849
AT1G64610,2.182450545,5.655152122,2.144672174,7.107517251,1.713474502,0.005825277,1.182598227,0.10355847,1.017614986,0.795657882,-0.354971685
AT1G64660,2.194515544,1.563584464,4.948299828,8.577683599,0.74973616,0.250706498,-0.126868688,0.987703677,0.443488798,0.182285164,-1.282700516
AT1G64680,15.43289017,11.15099102,56.01095506,51.52246363,-0.261991117,0.803541527,-0.330992648,0.906973926,0.275533423,0.216429694,-0.348328886
AT1G64710,3.388780959,5.794455764,6.751090085,11.34496209,1.117300553,0.025428135,0.654392666,0.742487354,0.50196056,0.510751443,0.025047363
AT1G64720,97.42632205,79.03170539,281.9503647,254.7719858,0.014530241,0.96502229,-0.235229576,0.614336704,0.345544231,0.310205634,-0.155645506
AT1G64740,9.613626405,4.812431376,19.19606113,9.888182019,-0.358683244,0.463805966,-0.393661174,0.855487131,0.50081245,0.486685153,-0.041281665
AT1G64750,4.574877411,4.867858048,18.88805678,16.23369587,0.208381405,0.844582923,0.380279418,0.943714309,0.242210062,0.299861355,0.308036805
AT1G64760,3.7989077,4.091505858,6.367802037,10.38527188,0.652634671,0.326661755,-0.018600013,0.996883172,0.596580685,0.393971954,-0.598624337
AT1G64770,7.051515177,9.941081602,34.48700615,31.08589391,-0.025379888,0.983396337,0.38552789,0.90707513,0.204468754,0.319793976,0.645262368
AT1G64790,5.311870694,5.770400552,5.687359225,3.890053746,-0.485766032,0.062470617,0.079254585,0.971959027,0.933978404,1.483372963,0.667420282
AT1G64860,14.76549041,17.73927845,42.39486483,36.58672691,0.112185229,0.826817388,0.306253793,0.836101519,0.34828488,0.484855573,0.477287225
AT1G64900,3.389745006,1.512691112,14.50801433,5.469335098,-1.286663108,0.008485252,-0.767290159,0.739608395,0.233646378,0.276576784,0.243353385
AT1G64970,2.446635667,1.253238425,10.05553087,5.418464208,-0.508947812,0.657190632,-0.512660372,0.912985181,0.243312432,0.231290339,-0.073105027
AT1G64980,10.64894598,14.82114263,11.50903108,23.12084266,0.879420521,0.011692934,0.874430073,0.126997114,0.925268678,0.641029518,-0.529481563
AT1G65010,3.022715516,2.390603841,4.72189162,5.015243322,0.116851168,0.886876096,-0.39296822,0.862203904,0.640149279,0.476667569,-0.425424901
AT1G65190,3.683791912,5.615353662,8.82022283,9.34122826,0.542379843,0.289180294,0.525051483,0.766398879,0.41765293,0.601136543,0.525388163
AT1G65220,6.462777199,8.027026713,25.32472748,20.54925449,-0.223088536,0.699727763,0.304746947,0.916442123,0.255196318,0.390623744,0.614172132
AT1G65230,17.96460926,16.15337697,58.03405677,40.51912769,-0.340944298,0.371635522,-0.213308673,0.939534869,0.309552877,0.398660531,0.364974911
AT1G65260,28.29165691,20.10832052,81.02829445,85.11711359,0.163151071,0.569481705,-0.19679497,0.922062997,0.349157749,0.23624298,-0.563607535
AT1G65270,3.960329374,3.94946246,13.32100529,12.10635597,0.053044798,0.977433161,0.049584906,0.993235243,0.297299587,0.326230492,0.133974172
